"PCTCD","DistLD","DistCD","Age.Group","gender","IND_ABSENTEE","CDE_PARTY","n"
"MC0601",30,7,"55-64","U","N","DEM",1
"MC0601",30,7,"55-64","U","N","OTH",1
"MC0601",30,7,"55-64","U","N","REP",1
"MC0601",30,7,"55-64","U","Y","DEM",9
"MC0601",30,7,"55-64","U","Y","OTH",6
"MC0601",30,7,"55-64","U","Y","REP",2
"MC0601",30,7,"65-74","F","N","DEM",6
"MC0601",30,7,"65-74","F","N","OTH",5
"MC0601",30,7,"65-74","F","N","REP",1
"MC0601",30,7,"65-74","F","Y","DEM",28
"MC0601",30,7,"65-74","F","Y","OTH",2
"MC0601",30,7,"65-74","F","Y","REP",5
"MC0601",30,7,"65-74","M","N","DEM",4
"MC0601",30,7,"65-74","M","N","OTH",3
"MC0601",30,7,"65-74","M","Y","DEM",22
"MC0601",30,7,"65-74","M","Y","OTH",8
"MC0601",30,7,"65-74","M","Y","REP",5
"MC0601",30,7,"65-74","U","N","DEM",3
"MC0601",30,7,"65-74","U","N","REP",1
"MC0601",30,7,"65-74","U","Y","DEM",3
"MC0601",30,7,"65-74","U","Y","REP",1
"MC0601",30,7,"75-84","F","N","DEM",3
"MC0601",30,7,"75-84","F","N","OTH",1
"MC0601",30,7,"75-84","F","Y","DEM",11
"MC0601",30,7,"75-84","F","Y","REP",1
"MC0601",30,7,"75-84","M","N","OTH",1
"MC0601",30,7,"75-84","M","Y","DEM",9
"MC0601",30,7,"75-84","M","Y","OTH",1
"MC0601",30,7,"75-84","M","Y","REP",2
"MC0601",30,7,"75-84","U","Y","DEM",3
"MC0601",30,7,"Over 85","F","N","OTH",1
"MC0601",30,7,"Over 85","F","Y","DEM",3
"MC0601",30,7,"Over 85","F","Y","OTH",2
"MC0601",30,7,"Over 85","M","N","DEM",1
"MC0601",30,7,"Over 85","M","Y","DEM",3
"MC0601",30,7,"Over 85","M","Y","OTH",1
"MC0601",30,7,"Over 85","U","Y","DEM",2
"MC0602",28,9,"18-34","F","N","DEM",4
"MC0602",28,9,"18-34","F","N","LBT",1
"MC0602",28,9,"18-34","F","N","OTH",6
"MC0602",28,9,"18-34","F","N","REP",1
"MC0602",28,9,"18-34","F","Y","DEM",14
"MC0602",28,9,"18-34","F","Y","GRN",1
"MC0602",28,9,"18-34","F","Y","LBT",2
"MC0602",28,9,"18-34","F","Y","OTH",5
"MC0602",28,9,"18-34","F","Y","REP",5
"MC0602",28,9,"18-34","M","N","DEM",2
"MC0602",28,9,"18-34","M","N","OTH",7
"MC0602",28,9,"18-34","M","N","REP",4
"MC0602",28,9,"18-34","M","Y","DEM",11
"MC0602",28,9,"18-34","M","Y","GRN",1
"MC0602",28,9,"18-34","M","Y","LBT",1
"MC0602",28,9,"18-34","M","Y","OTH",7
"MC0602",28,9,"18-34","M","Y","REP",2
"MC0602",28,9,"18-34","U","N","DEM",3
"MC0602",28,9,"18-34","U","N","OTH",1
"MC0602",28,9,"18-34","U","Y","DEM",3
"MC0602",28,9,"18-34","U","Y","OTH",2
"MC0602",28,9,"35-44","F","N","DEM",3
"MC0602",28,9,"35-44","F","N","OTH",3
"MC0602",28,9,"35-44","F","Y","DEM",10
"MC0602",28,9,"35-44","F","Y","OTH",7
"MC0602",28,9,"35-44","F","Y","REP",1
"MC0602",28,9,"35-44","M","N","OTH",1
"MC0602",28,9,"35-44","M","Y","DEM",8
"MC0602",28,9,"35-44","M","Y","LBT",1
"MC0602",28,9,"35-44","M","Y","OTH",3
"MC0602",28,9,"35-44","M","Y","REP",2
"MC0602",28,9,"35-44","U","Y","DEM",1
"MC0602",28,9,"35-44","U","Y","OTH",1
"MC0602",28,9,"35-44","U","Y","REP",1
"MC0602",28,9,"45-54","F","N","DEM",1
"MC0602",28,9,"45-54","F","N","REP",1
"MC0602",28,9,"45-54","F","Y","DEM",7
"MC0602",28,9,"45-54","F","Y","OTH",2
"MC0602",28,9,"45-54","F","Y","REP",2
"MC0602",28,9,"45-54","M","N","DEM",4
"MC0602",28,9,"45-54","M","N","OTH",3
"MC0602",28,9,"45-54","M","N","REP",1
"MC0602",28,9,"45-54","M","Y","DEM",8
"MC0602",28,9,"45-54","M","Y","LBT",1
"MC0602",28,9,"45-54","M","Y","OTH",3
"MC0602",28,9,"45-54","M","Y","REP",4
"MC0602",28,9,"45-54","U","Y","DEM",2
"MC0602",28,9,"45-54","U","Y","OTH",2
"MC0602",28,9,"45-54","U","Y","REP",1
"MC0602",28,9,"55-64","F","N","REP",3
"MC0602",28,9,"55-64","F","Y","DEM",4
"MC0602",28,9,"55-64","F","Y","OTH",4
"MC0602",28,9,"55-64","F","Y","REP",2
"MC0602",28,9,"55-64","M","N","DEM",1
"MC0602",28,9,"55-64","M","N","OTH",1
"MC0602",28,9,"55-64","M","N","REP",3
"MC0602",28,9,"55-64","M","Y","DEM",6
"MC0602",28,9,"55-64","M","Y","OTH",1
"MC0602",28,9,"55-64","M","Y","REP",4
"MC0602",28,9,"55-64","U","Y","DEM",2
"MC0602",28,9,"65-74","F","N","DEM",1
"MC0602",28,9,"65-74","F","N","OTH",1
"MC0602",28,9,"65-74","F","Y","DEM",3
"MC0602",28,9,"65-74","F","Y","REP",1
"MC0602",28,9,"65-74","M","N","REP",1
"MC0602",28,9,"65-74","M","Y","DEM",2
"MC0602",28,9,"65-74","M","Y","OTH",2
"MC0602",28,9,"65-74","M","Y","REP",1
"MC0602",28,9,"75-84","F","Y","DEM",2
"MC0602",28,9,"75-84","F","Y","REP",3
"MC0602",28,9,"75-84","M","Y","DEM",3
"MC0602",28,9,"75-84","M","Y","REP",1
"MC0602",28,9,"75-84","U","Y","DEM",2
"MC0602",28,9,"Over 85","F","N","DEM",1
"MC0602",28,9,"Over 85","U","Y","REP",1
"MC0603",22,8,"35-44","M","Y","REP",1
"MC0603",22,8,"55-64","F","Y","DEM",1
"MC0603",22,8,"55-64","M","Y","DEM",1
"MC0603",22,8,"55-64","M","Y","OTH",2
"MC0603",22,8,"65-74","F","N","OTH",1
"MC0603",22,8,"65-74","F","Y","DEM",1
"MC0603",22,8,"65-74","F","Y","REP",1
"MC0603",22,8,"65-74","M","N","DEM",1
"MC0603",22,8,"65-74","M","N","REP",1
"MC0603",22,8,"65-74","M","Y","DEM",2
"MC0603",22,8,"75-84","F","Y","OTH",2
"MC0603",22,8,"75-84","M","Y","DEM",2
"MC0603",22,8,"75-84","M","Y","OTH",1
"MC0603",22,8,"Over 85","M","Y","REP",1
"MC0604",21,8,"18-34","F","N","DEM",3
"MC0604",21,8,"18-34","F","N","OTH",6
"MC0604",21,8,"18-34","F","N","REP",2
"MC0604",21,8,"18-34","F","Y","DEM",16
"MC0604",21,8,"18-34","F","Y","LBT",1
"MC0604",21,8,"18-34","F","Y","OTH",16
"MC0604",21,8,"18-34","F","Y","REP",2
"MC0604",21,8,"18-34","M","N","DEM",4
"MC0604",21,8,"18-34","M","N","OTH",14
"MC0604",21,8,"18-34","M","N","REP",6
"MC0604",21,8,"18-34","M","Y","DEM",16
"MC0604",21,8,"18-34","M","Y","OTH",13
"MC0604",21,8,"18-34","M","Y","REP",3
"MC0604",21,8,"18-34","U","N","OTH",1
"MC0604",21,8,"18-34","U","Y","DEM",5
"MC0604",21,8,"18-34","U","Y","OTH",1
"MC0604",21,8,"35-44","F","N","DEM",7
"MC0604",21,8,"35-44","F","N","OTH",9
"MC0604",21,8,"35-44","F","Y","DEM",8
"MC0604",21,8,"35-44","F","Y","LBT",1
"MC0604",21,8,"35-44","F","Y","OTH",4
"MC0604",21,8,"35-44","F","Y","REP",1
"MC0604",21,8,"35-44","M","N","DEM",5
"MC0604",21,8,"35-44","M","N","OTH",5
"MC0604",21,8,"35-44","M","N","REP",5
"MC0604",21,8,"35-44","M","Y","DEM",5
"MC0604",21,8,"35-44","M","Y","OTH",4
"MC0604",21,8,"35-44","M","Y","REP",3
"MC0604",21,8,"35-44","U","N","OTH",1
"MC0604",21,8,"35-44","U","N","REP",1
"MC0604",21,8,"35-44","U","Y","DEM",2
"MC0604",21,8,"45-54","F","N","DEM",5
"MC0604",21,8,"45-54","F","N","OTH",3
"MC0604",21,8,"45-54","F","N","REP",2
"MC0604",21,8,"45-54","F","Y","DEM",6
"MC0604",21,8,"45-54","F","Y","OTH",7
"MC0604",21,8,"45-54","F","Y","REP",6
"MC0604",21,8,"45-54","M","N","DEM",4
"MC0604",21,8,"45-54","M","N","LBT",1
"MC0604",21,8,"45-54","M","N","OTH",1
"MC0604",21,8,"45-54","M","Y","DEM",3
"MC0604",21,8,"45-54","M","Y","LBT",1
"MC0604",21,8,"45-54","M","Y","OTH",1
"MC0604",21,8,"45-54","M","Y","REP",4
"MC0604",21,8,"45-54","U","Y","DEM",1
"MC0604",21,8,"55-64","F","N","DEM",2
"MC0604",21,8,"55-64","F","N","OTH",1
"MC0604",21,8,"55-64","F","N","REP",4
"MC0604",21,8,"55-64","F","Y","DEM",15
"MC0604",21,8,"55-64","F","Y","LBT",1
"MC0604",21,8,"55-64","F","Y","OTH",7
"MC0604",21,8,"55-64","F","Y","REP",3
"MC0604",21,8,"55-64","M","N","DEM",5
"MC0604",21,8,"55-64","M","N","REP",4
"MC0604",21,8,"55-64","M","Y","DEM",10
"MC0604",21,8,"55-64","M","Y","OTH",4
"MC0604",21,8,"55-64","M","Y","REP",3
"MC0604",21,8,"55-64","U","N","DEM",1
"MC0604",21,8,"55-64","U","N","OTH",1
"MC0604",21,8,"65-74","F","N","DEM",1
"MC0604",21,8,"65-74","F","N","OTH",1
"MC0604",21,8,"65-74","F","Y","DEM",5
"MC0604",21,8,"65-74","F","Y","OTH",4
"MC0604",21,8,"65-74","F","Y","REP",3
"MC0604",21,8,"65-74","M","N","OTH",1
"MC0604",21,8,"65-74","M","Y","DEM",8
"MC0604",21,8,"65-74","M","Y","OTH",3
"MC0604",21,8,"65-74","M","Y","REP",1
"MC0604",21,8,"65-74","U","Y","DEM",1
"MC0604",21,8,"65-74","U","Y","REP",1
"MC0604",21,8,"75-84","F","N","DEM",1
"MC0604",21,8,"75-84","F","Y","DEM",2
"MC0604",21,8,"75-84","F","Y","REP",2
"MC0604",21,8,"75-84","M","Y","DEM",3
"MC0604",21,8,"75-84","M","Y","REP",1
"MC0604",21,8,"75-84","U","Y","DEM",1
"MC0604",21,8,"Over 85","F","Y","OTH",1
"MC0604",21,8,"Over 85","M","Y","OTH",1
"MC0608",24,7,"18-34","F","N","DEM",8
"MC0608",24,7,"18-34","F","N","GRN",1
"MC0608",24,7,"18-34","F","N","LBT",1
"MC0608",24,7,"18-34","F","N","OTH",12
"MC0608",24,7,"18-34","F","N","REP",2
"MC0608",24,7,"18-34","F","Y","DEM",41
"MC0608",24,7,"18-34","F","Y","OTH",18
"MC0608",24,7,"18-34","F","Y","REP",4
"MC0608",24,7,"18-34","M","N","DEM",11
"MC0608",24,7,"18-34","M","N","OTH",16
"MC0608",24,7,"18-34","M","N","REP",5
"MC0608",24,7,"18-34","M","Y","DEM",35
"MC0608",24,7,"18-34","M","Y","LBT",1
"MC0608",24,7,"18-34","M","Y","OTH",36
"MC0608",24,7,"18-34","M","Y","REP",8
"MC0608",24,7,"18-34","U","N","DEM",4
"MC0608",24,7,"18-34","U","N","OTH",11
"MC0608",24,7,"18-34","U","N","REP",1
"MC0608",24,7,"18-34","U","Y","DEM",4
"MC0608",24,7,"18-34","U","Y","LBT",1
"MC0608",24,7,"18-34","U","Y","OTH",7
"MC0608",24,7,"35-44","F","N","DEM",1
"MC0608",24,7,"35-44","F","N","LBT",1
"MC0608",24,7,"35-44","F","N","OTH",5
"MC0608",24,7,"35-44","F","N","REP",1
"MC0608",24,7,"35-44","F","Y","DEM",19
"MC0608",24,7,"35-44","F","Y","OTH",16
"MC0608",24,7,"35-44","F","Y","REP",9
"MC0608",24,7,"35-44","M","N","DEM",4
"MC0608",24,7,"35-44","M","N","OTH",7
"MC0608",24,7,"35-44","M","Y","DEM",20
"MC0608",24,7,"35-44","M","Y","OTH",10
"MC0608",24,7,"35-44","M","Y","REP",10
"MC0608",24,7,"35-44","U","N","DEM",1
"MC0608",24,7,"35-44","U","Y","DEM",4
"MC0608",24,7,"35-44","U","Y","OTH",3
"MC0608",24,7,"35-44","U","Y","REP",1
"MC0608",24,7,"45-54","F","N","OTH",4
"MC0608",24,7,"45-54","F","Y","DEM",18
"MC0608",24,7,"45-54","F","Y","OTH",5
"MC0608",24,7,"45-54","F","Y","REP",3
"MC0608",24,7,"45-54","M","N","DEM",7
"MC0608",24,7,"45-54","M","N","OTH",6
"MC0608",24,7,"45-54","M","N","REP",1
"MC0608",24,7,"45-54","M","Y","DEM",20
"MC0608",24,7,"45-54","M","Y","GRN",1
"MC0608",24,7,"45-54","M","Y","OTH",7
"MC0608",24,7,"45-54","M","Y","REP",7
"MC0608",24,7,"45-54","U","N","DEM",1
"MC0608",24,7,"45-54","U","N","OTH",1
"MC0608",24,7,"45-54","U","Y","DEM",1
"MC0608",24,7,"45-54","U","Y","REP",1
"MC0608",24,7,"55-64","F","N","DEM",5
"MC0608",24,7,"55-64","F","N","OTH",4
"MC0608",24,7,"55-64","F","N","REP",3
"MC0608",24,7,"55-64","F","Y","DEM",15
"MC0608",24,7,"55-64","F","Y","OTH",7
"MC0608",24,7,"55-64","M","N","DEM",3
"MC0608",24,7,"55-64","M","N","OTH",3
"MC0608",24,7,"55-64","M","N","REP",3
"MC0608",24,7,"55-64","M","Y","DEM",16
"MC0608",24,7,"55-64","M","Y","OTH",5
"MC0608",24,7,"55-64","M","Y","REP",5
"MC0608",24,7,"55-64","U","N","DEM",1
"MC0608",24,7,"55-64","U","N","REP",1
"MC0608",24,7,"55-64","U","Y","DEM",2
"MC0608",24,7,"55-64","U","Y","OTH",4
"MC0608",24,7,"55-64","U","Y","REP",1
"MC0608",24,7,"65-74","F","N","DEM",4
"MC0608",24,7,"65-74","F","N","OTH",4
"MC0608",24,7,"65-74","F","N","REP",1
"MC0608",24,7,"65-74","F","Y","DEM",12
"MC0608",24,7,"65-74","F","Y","OTH",6
"MC0608",24,7,"65-74","F","Y","REP",3
"MC0608",24,7,"65-74","M","N","DEM",2
"MC0608",24,7,"65-74","M","N","OTH",1
"MC0608",24,7,"65-74","M","N","REP",2
"MC0608",24,7,"65-74","M","Y","DEM",10
"MC0608",24,7,"65-74","M","Y","OTH",1
"MC0608",24,7,"65-74","M","Y","REP",3
"MC0608",24,7,"65-74","U","N","DEM",1
"MC0608",24,7,"65-74","U","N","OTH",1
"MC0608",24,7,"65-74","U","Y","DEM",3
"MC0608",24,7,"65-74","U","Y","OTH",2
"MC0608",24,7,"75-84","F","N","DEM",1
"MC0608",24,7,"75-84","F","N","OTH",1
"MC0608",24,7,"75-84","F","N","REP",1
"MC0608",24,7,"75-84","F","Y","DEM",2
"MC0608",24,7,"75-84","F","Y","OTH",1
"MC0608",24,7,"75-84","F","Y","REP",1
"MC0608",24,7,"75-84","M","N","REP",1
"MC0608",24,7,"75-84","M","Y","DEM",5
"MC0608",24,7,"75-84","M","Y","REP",1
"MC0608",24,7,"Over 85","F","Y","DEM",3
"MC0608",24,7,"Over 85","M","Y","DEM",3
"MC0608",24,7,"Over 85","U","N","DEM",1
"MC0608",24,7,"Over 85","U","Y","DEM",1
"MC0609",28,9,"18-34","F","N","DEM",1
"MC0609",28,9,"18-34","F","N","OTH",1
"MC0609",28,9,"18-34","F","Y","DEM",6
"MC0609",28,9,"18-34","F","Y","OTH",2
"MC0609",28,9,"18-34","M","N","OTH",2
"MC0609",28,9,"18-34","M","Y","DEM",5
"MC0609",28,9,"18-34","M","Y","REP",2
"MC0609",28,9,"35-44","F","N","DEM",1
"MC0609",28,9,"35-44","F","Y","DEM",3
"MC0609",28,9,"35-44","F","Y","OTH",1
"MC0609",28,9,"35-44","F","Y","REP",1
"MC0609",28,9,"35-44","M","N","OTH",2
"MC0609",28,9,"35-44","M","N","REP",1
"MC0609",28,9,"35-44","M","Y","DEM",1
"MC0609",28,9,"35-44","M","Y","OTH",3
"MC0609",28,9,"35-44","U","Y","DEM",2
"MC0609",28,9,"35-44","U","Y","OTH",2
"MC0609",28,9,"45-54","F","N","DEM",3
"MC0609",28,9,"45-54","F","Y","DEM",6
"MC0609",28,9,"45-54","F","Y","REP",1
"MC0609",28,9,"45-54","M","N","DEM",1
"MC0609",28,9,"45-54","M","N","OTH",3
"MC0609",28,9,"45-54","M","Y","DEM",5
"MC0609",28,9,"45-54","M","Y","LBT",1
"MC0609",28,9,"45-54","M","Y","OTH",1
"MC0609",28,9,"45-54","M","Y","REP",1
"MC0609",28,9,"55-64","F","Y","DEM",4
"MC0609",28,9,"55-64","M","N","DEM",1
"MC0609",28,9,"55-64","M","N","REP",1
"MC0609",28,9,"55-64","M","Y","DEM",5
"MC0609",28,9,"65-74","F","N","DEM",1
"MC0609",28,9,"65-74","F","Y","DEM",4
"MC0609",28,9,"65-74","F","Y","REP",1
"MC0609",28,9,"65-74","M","N","DEM",1
"MC0609",28,9,"65-74","M","Y","DEM",2
"MC0609",28,9,"65-74","M","Y","OTH",1
"MC0609",28,9,"65-74","M","Y","REP",1
"MC0609",28,9,"75-84","F","Y","DEM",2
"MC0609",28,9,"Over 85","M","Y","OTH",1
"MC0610",21,8,"18-34","F","N","DEM",33
"MC0610",21,8,"18-34","F","N","OTH",72
"MC0610",21,8,"18-34","F","N","REP",6
"MC0610",21,8,"18-34","F","Y","DEM",132
"MC0610",21,8,"18-34","F","Y","LBT",2
"MC0610",21,8,"18-34","F","Y","OTH",93
"MC0610",21,8,"18-34","F","Y","REP",18
"MC0610",21,8,"18-34","M","N","DEM",27
"MC0610",21,8,"18-34","M","N","LBT",2
"MC0610",21,8,"18-34","M","N","OTH",86
"MC0610",21,8,"18-34","M","N","REP",7
"MC0610",21,8,"18-34","M","Y","DEM",79
"MC0610",21,8,"18-34","M","Y","GRN",1
"MC0610",21,8,"18-34","M","Y","OTH",89
"MC0610",21,8,"18-34","M","Y","REP",16
"MC0610",21,8,"18-34","U","N","DEM",7
"MC0610",21,8,"18-34","U","N","OTH",15
"MC0610",21,8,"18-34","U","N","REP",2
"MC0610",21,8,"18-34","U","Y","DEM",20
"MC0610",21,8,"18-34","U","Y","OTH",26
"MC0610",21,8,"18-34","U","Y","REP",5
"MC0610",21,8,"35-44","F","N","DEM",26
"MC0610",21,8,"35-44","F","N","OTH",22
"MC0610",21,8,"35-44","F","N","REP",8
"MC0610",21,8,"35-44","F","Y","DEM",52
"MC0610",21,8,"35-44","F","Y","OTH",47
"MC0610",21,8,"35-44","F","Y","REP",6
"MC0610",21,8,"35-44","M","N","DEM",32
"MC0610",21,8,"35-44","M","N","OTH",34
"MC0610",21,8,"35-44","M","N","REP",7
"MC0610",21,8,"35-44","M","Y","DEM",35
"MC0610",21,8,"35-44","M","Y","OTH",35
"MC0610",21,8,"35-44","M","Y","REP",10
"MC0610",21,8,"35-44","U","N","DEM",10
"MC0610",21,8,"35-44","U","N","OTH",6
"MC0610",21,8,"35-44","U","Y","DEM",11
"MC0610",21,8,"35-44","U","Y","OTH",6
"MC0610",21,8,"35-44","U","Y","REP",1
"MC0610",21,8,"45-54","F","N","DEM",21
"MC0610",21,8,"45-54","F","N","OTH",16
"MC0610",21,8,"45-54","F","N","REP",5
"MC0610",21,8,"45-54","F","Y","DEM",47
"MC0610",21,8,"45-54","F","Y","OTH",24
"MC0610",21,8,"45-54","F","Y","REP",12
"MC0610",21,8,"45-54","M","N","DEM",22
"MC0610",21,8,"45-54","M","N","OTH",26
"MC0610",21,8,"45-54","M","N","REP",7
"MC0610",21,8,"45-54","M","Y","DEM",37
"MC0610",21,8,"45-54","M","Y","OTH",23
"MC0610",21,8,"45-54","M","Y","REP",4
"MC0610",21,8,"45-54","U","N","DEM",4
"MC0610",21,8,"45-54","U","N","OTH",5
"MC0610",21,8,"45-54","U","Y","DEM",9
"MC0610",21,8,"45-54","U","Y","OTH",4
"MC0610",21,8,"55-64","F","N","DEM",17
"MC0610",21,8,"55-64","F","N","OTH",13
"MC0610",21,8,"55-64","F","N","REP",4
"MC0610",21,8,"55-64","F","Y","DEM",45
"MC0610",21,8,"55-64","F","Y","LBT",1
"MC0610",21,8,"55-64","F","Y","OTH",18
"MC0610",21,8,"55-64","F","Y","REP",8
"MC0610",21,8,"55-64","M","N","DEM",14
"MC0610",21,8,"55-64","M","N","OTH",21
"MC0610",21,8,"55-64","M","N","REP",7
"MC0610",21,8,"55-64","M","Y","DEM",30
"MC0610",21,8,"55-64","M","Y","OTH",17
"MC0610",21,8,"55-64","M","Y","REP",11
"MC0610",21,8,"55-64","U","N","DEM",7
"MC0610",21,8,"55-64","U","N","OTH",3
"MC0610",21,8,"55-64","U","N","REP",2
"MC0610",21,8,"55-64","U","Y","DEM",11
"MC0610",21,8,"55-64","U","Y","OTH",3
"MC0610",21,8,"55-64","U","Y","REP",1
"MC0610",21,8,"65-74","F","N","DEM",13
"MC0610",21,8,"65-74","F","N","OTH",5
"MC0610",21,8,"65-74","F","N","REP",2
"MC0610",21,8,"65-74","F","Y","DEM",39
"MC0610",21,8,"65-74","F","Y","OTH",12
"MC0610",21,8,"65-74","F","Y","REP",4
"MC0610",21,8,"65-74","M","N","DEM",6
"MC0610",21,8,"65-74","M","N","OTH",4
"MC0610",21,8,"65-74","M","Y","DEM",31
"MC0610",21,8,"65-74","M","Y","OTH",8
"MC0610",21,8,"65-74","M","Y","REP",6
"MC0610",21,8,"65-74","U","N","DEM",2
"MC0610",21,8,"65-74","U","N","OTH",3
"MC0610",21,8,"65-74","U","N","REP",1
"MC0610",21,8,"65-74","U","Y","DEM",12
"MC0610",21,8,"65-74","U","Y","OTH",5
"MC0610",21,8,"75-84","F","N","DEM",10
"MC0610",21,8,"75-84","F","N","OTH",3
"MC0610",21,8,"75-84","F","Y","DEM",13
"MC0610",21,8,"75-84","F","Y","OTH",3
"MC0610",21,8,"75-84","F","Y","REP",1
"MC0610",21,8,"75-84","M","N","DEM",5
"MC0610",21,8,"75-84","M","N","OTH",4
"MC0610",21,8,"75-84","M","Y","DEM",15
"MC0610",21,8,"75-84","M","Y","LBT",1
"MC0610",21,8,"75-84","M","Y","OTH",2
"MC0610",21,8,"75-84","M","Y","REP",1
"MC0610",21,8,"75-84","U","N","DEM",2
"MC0610",21,8,"75-84","U","Y","DEM",4
"MC0610",21,8,"75-84","U","Y","OTH",1
"MC0610",21,8,"75-84","U","Y","REP",1
"MC0610",21,8,"Over 85","F","N","DEM",6
"MC0610",21,8,"Over 85","F","N","OTH",1
"MC0610",21,8,"Over 85","F","Y","DEM",10
"MC0610",21,8,"Over 85","F","Y","OTH",1
"MC0610",21,8,"Over 85","F","Y","REP",1
"MC0610",21,8,"Over 85","M","N","DEM",3
"MC0610",21,8,"Over 85","M","N","OTH",1
"MC0610",21,8,"Over 85","M","N","REP",3
"MC0610",21,8,"Over 85","M","Y","DEM",4
"MC0610",21,8,"Over 85","U","Y","DEM",4
"MC0611",12,5,"18-34","F","N","DEM",3
"MC0611",12,5,"18-34","F","N","OTH",11
"MC0611",12,5,"18-34","F","N","REP",2
"MC0611",12,5,"18-34","F","Y","DEM",13
"MC0611",12,5,"18-34","F","Y","OTH",8
"MC0611",12,5,"18-34","F","Y","REP",6
"MC0611",12,5,"18-34","M","N","DEM",2
"MC0611",12,5,"18-34","M","N","OTH",13
"MC0611",12,5,"18-34","M","N","REP",3
"MC0611",12,5,"18-34","M","Y","DEM",11
"MC0611",12,5,"18-34","M","Y","OTH",13
"MC0611",12,5,"18-34","M","Y","REP",6
"MC0611",12,5,"18-34","U","N","OTH",1
"MC0611",12,5,"18-34","U","Y","DEM",1
"MC0611",12,5,"18-34","U","Y","OTH",1
"MC0611",12,5,"18-34","U","Y","REP",1
"MC0611",12,5,"35-44","F","N","DEM",3
"MC0611",12,5,"35-44","F","N","OTH",2
"MC0611",12,5,"35-44","F","N","REP",2
"MC0611",12,5,"35-44","F","Y","DEM",16
"MC0611",12,5,"35-44","F","Y","OTH",10
"MC0611",12,5,"35-44","F","Y","REP",8
"MC0611",12,5,"35-44","M","N","OTH",6
"MC0611",12,5,"35-44","M","N","REP",3
"MC0611",12,5,"35-44","M","Y","DEM",5
"MC0611",12,5,"35-44","M","Y","OTH",7
"MC0611",12,5,"35-44","M","Y","REP",6
"MC0611",12,5,"35-44","U","Y","DEM",1
"MC0611",12,5,"35-44","U","Y","REP",5
"MC0611",12,5,"45-54","F","N","DEM",1
"MC0611",12,5,"45-54","F","N","LBT",1
"MC0611",12,5,"45-54","F","N","OTH",2
"MC0611",12,5,"45-54","F","N","REP",1
"MC0611",12,5,"45-54","F","Y","DEM",6
"MC0611",12,5,"45-54","F","Y","OTH",11
"MC0611",12,5,"45-54","F","Y","REP",7
"MC0611",12,5,"45-54","M","N","DEM",2
"MC0611",12,5,"45-54","M","N","REP",5
"MC0611",12,5,"45-54","M","Y","DEM",17
"MC0611",12,5,"45-54","M","Y","OTH",10
"MC0611",12,5,"45-54","M","Y","REP",6
"MC0611",12,5,"45-54","U","Y","LBT",1
"MC0611",12,5,"45-54","U","Y","OTH",1
"MC0611",12,5,"45-54","U","Y","REP",2
"MC0611",12,5,"55-64","F","N","DEM",3
"MC0611",12,5,"55-64","F","N","OTH",2
"MC0611",12,5,"55-64","F","N","REP",2
"MC0611",12,5,"55-64","F","Y","DEM",15
"MC0611",12,5,"55-64","F","Y","OTH",3
"MC0611",12,5,"55-64","F","Y","REP",4
"MC0611",12,5,"55-64","M","N","DEM",1
"MC0611",12,5,"55-64","M","N","OTH",2
"MC0611",12,5,"55-64","M","N","REP",4
"MC0611",12,5,"55-64","M","Y","DEM",17
"MC0611",12,5,"55-64","M","Y","OTH",2
"MC0611",12,5,"55-64","M","Y","REP",5
"MC0611",12,5,"55-64","U","N","OTH",1
"MC0611",12,5,"55-64","U","Y","DEM",2
"MC0611",12,5,"55-64","U","Y","OTH",1
"MC0611",12,5,"65-74","F","Y","DEM",4
"MC0611",12,5,"65-74","F","Y","REP",5
"MC0611",12,5,"65-74","M","N","DEM",2
"MC0611",12,5,"65-74","M","Y","DEM",9
"MC0611",12,5,"65-74","M","Y","OTH",2
"MC0611",12,5,"65-74","M","Y","REP",4
"MC0611",12,5,"65-74","U","Y","OTH",1
"MC0611",12,5,"75-84","F","Y","DEM",4
"MC0611",12,5,"75-84","F","Y","OTH",1
"MC0611",12,5,"75-84","F","Y","REP",1
"MC0611",12,5,"75-84","M","N","OTH",1
"MC0611",12,5,"75-84","M","Y","DEM",2
"MC0611",12,5,"75-84","M","Y","OTH",1
"MC0611",12,5,"75-84","M","Y","REP",2
"MC0611",12,5,"75-84","U","N","DEM",1
"MC0611",12,5,"Over 85","M","N","OTH",1
"MC0611",12,5,"Over 85","M","Y","DEM",1
"MC0612",12,5,"18-34","F","N","DEM",8
"MC0612",12,5,"18-34","F","N","LBT",1
"MC0612",12,5,"18-34","F","N","OTH",15
"MC0612",12,5,"18-34","F","N","REP",10
"MC0612",12,5,"18-34","F","Y","DEM",25
"MC0612",12,5,"18-34","F","Y","OTH",21
"MC0612",12,5,"18-34","F","Y","REP",13
"MC0612",12,5,"18-34","M","N","DEM",6
"MC0612",12,5,"18-34","M","N","OTH",15
"MC0612",12,5,"18-34","M","N","REP",11
"MC0612",12,5,"18-34","M","Y","DEM",23
"MC0612",12,5,"18-34","M","Y","LBT",3
"MC0612",12,5,"18-34","M","Y","OTH",19
"MC0612",12,5,"18-34","M","Y","REP",20
"MC0612",12,5,"18-34","U","N","DEM",1
"MC0612",12,5,"18-34","U","N","OTH",1
"MC0612",12,5,"18-34","U","Y","DEM",4
"MC0612",12,5,"18-34","U","Y","GRN",1
"MC0612",12,5,"18-34","U","Y","OTH",1
